Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Finland,FIN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,19750,20631,21004,19846,21207,21581,22145,21899,21557,20792,20502,20895,20195,20593,20283,19869,19527,18870,18621,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,45924517,47202041,48401669,49630216,50844733,52086277,53279679,54288843,55333079,56443140,57669877,58999731.25,60302061.5,61680511.25,63074576,63968689.75,64574012.16667,65026366.08333,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,6263589.98384,..,6809812.37306,6903947.02532,6874907.08724,7012073.35086,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,607964.67297,..,654352.91852,690176.12403,719731.98255,728707.41486,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,30875.11255,35691.76488,40825.27838,47258.28923,51951.43226,54314.40431,57444.7235,61232.76357,61562.10386,62166.74909,65652.79476,67247.66477,69031.32922,71975.27477,75650.74289,78881.15116,89271.94532,82878.21509,..,..,..,..,..,..,..,..
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,24970,23840,23090,25930,31360,35870,37850,40130,43460,43930,43850,44350,43380,43780,43320,41080,38990,38330,41080,..,..,..,..,..,..,..
France,FRA,"Population, total",SP.POP.TOTL,60912500,61357430,61805267,62244886,62704895,63179351,63621381,64016225,64374984,64707040,65027507,65342780,65659809,65998687,66312067,66548272,66721256,66865144,66977107,67211000,..,..,..,..,..,..
France,FRA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,3982651,4027457,4038031,4050595,4041144,4059555,4085724,4116348,4124853,4117353,4090792,4061876,3965369,3906739,3883696,3860989,3831724,3849157,3872447,..,..,..,..,..,..,..
France,FRA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,931748,961447,991175,1025434,1041756,1058491,..,..,..,..,..,..,..
France,FRA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,831956,854784,868904,890359,922890,989085,..,..,..,..,..,..,..
France,FRA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,94327,94164,95877,97709,101309,82696,69831,71621,70030,71718,71356,71121,70581,69535,68938,68607,67679,66855,66096,..,..,..,..,..,..,..
French Polynesia,PYF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,15760,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Population, total",SP.POP.TOTL,240686,244931,248972,252703,255992,258780,261010,262721,264061,265254,266455,267698,268998,270328,271705,273124,274575,276103,277679,279000,..,..,..,..,..,..
French Polynesia,PYF,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3090,3420,3600,3870,4300,5510,5740,6580,7310,7570,7830,8100,9080,9330,9320,7970,7080,6500,6830,..,..,..,..,..,..,..
Gabon,GAB,"Population, total",SP.POP.TOTL,1228360,1258003,1288315,1319953,1353795,1390549,1430152,1472575,1518540,1568928,1624140,1684635,1749682,1817071,1883800,1947686,2007873,2064823,2119275,2173000,..,..,..,..,..,..
Gabon,GAB,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,108513,112304,116838,121312,125707,130043,134338,140145,145655,150813,155615,159949,..,..,179211,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,620,560,440,390,470,520,640,700,810,880,890,760,760,730,650,620,620,660,710,..,..,..,..,..,..,..
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,1317703,1360074,1404261,1449925,1496527,1543741,1591445,1639848,1689285,1740279,1793196,1848147,1905011,1963711,2024042,2085860,2149139,2213894,2280102,2348000,..,..,..,..,..,..
"Gambia, The",GMB,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,113091,117361,121008,125188,130236,136189,142691,148546,155027,161951,169154,176594,183549,190708,197631,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,810,780,850,990,1210,1520,1910,2380,2800,2930,3170,3520,4160,4530,4760,4400,4080,4030,4440,..,..,..,..,..,..,..
Georgia,GEO,"Population, total",SP.POP.TOTL,4077131,4014373,3978515,3951736,3927340,3902469,3880347,3860158,3848449,3814419,3786695,3756441,3728874,3717668,3719414,3725276,3727505,3728004,3726549,3721000,..,..,..,..,..,..
Georgia,GEO,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,350863,344131,340770,339024,338674,339154,339316,337960,334256,329707,324383,317825,308214,297373,285999,274591,263764,254064,244943,236603,..,..,..,..,..,..
Georgia,GEO,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,97438,104809,109424,106130,109128,108722,111058,..,..,..,..,..,..
Georgia,GEO,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,10551,10836,12471,23069,26410,30284,33940,..,..,..,..,..,..
Georgia,GEO,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,1907,1667,1709,1765,1804,1794,1112,496,786,1588,2986,3825,4266,3213,3213,3410,3765,4076,3977,3512,..,..,..,..,..,..
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,26150,24740,23620,26070,31570,35710,38230,40440,43570,43520,44550,47220,46530,47190,47620,45850,44290,43640,47090,..,..,..,..,..,..,..
Germany,DEU,"Population, total",SP.POP.TOTL,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,82806000,..,..,..,..,..,..
Germany,DEU,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,4421332,4448443,4512142,4590474,4670410,4738708,4785805,4825347,4845037,4834726,4791959,4716245,4627940,4528679,4445847,4395452,4373467,4401198,4446701,..,..,..,..,..,..,..
Germany,DEU,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1635906.87396,1734826.6038,1792434,1832459,1859807,1872666,..,..,..,..,..,..,..
Germany,DEU,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,930366,962201,988753,1013268,1033258,1054512,..,..,..,..,..,..,..
Germany,DEU,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,200400,208500,213200,214700,196200,197000,198300,200400,..,..,..,..,..,..,..
Ghana,GHA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,340,300,270,320,380,460,590,790,1140,1190,1230,1380,1540,1870,1920,1960,1830,1900,2130,..,..,..,..,..,..,..
Ghana,GHA,"Population, total",SP.POP.TOTL,19278856,19756928,20246381,20750299,21272323,21814642,22379055,22963946,23563825,24170940,24779619,25387710,25996449,26607642,27224472,27849205,28481946,29121471,29767108,30418000,..,..,..,..,..,..
Ghana,GHA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1778379,1820675,1867279,1919460,1976417,2037199,2101871,2172539,2243888,2311747,2373603,2429277,2473189,2565333,2610916,2661027,2717060,2772588,2827552,2879063,..,..,..,..,..,..
Ghana,GHA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,201536,228326,227868,232919,248704,250733,289575,..,..,..,..,..,..
Ghana,GHA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,20834,27109,23009,22561,23498,25995,29110,..,..,..,..,..,..
Ghana,GHA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,226,123,571,281,409,..,721,867,1241,1221,1362,1846,1896,2169,2373,..,..,..,..,..,..
Gibraltar,GIB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,31077,31602,32102,32555,32928,33219,33417,33517,33559,33565,33585,33612,33646,33692,33725,33736,33737,33728,33718,34000,..,..,..,..,..,..
Gibraltar,GIB,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2327,2316,2307,2261,2199,2149,2136,2129,2170,2243,2316,..,..,..,..,..,2376,2361,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,341.948071031297,347.460210330823,356.509066214577,388.050657782977,463.230926938199,523.23011269137,598.066724879587,681.575569362983,794.008806965529,847.317126278216,929.109163039417,1003.83298447034,1166.82486294135,1266.1784457608,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"Population, total",SP.POP.TOTL,972859826,996055980,1019543457,1043459246,1067952003,1093048432,1118722353,1145004093,1171974734,1199675906,1228385411,1257777330,1287490519,1317839747,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,108823635,112164276,115383107,118670179,121897965,124901796,127909688,130614728,133320642,135897844,138702960,141700426.75,144699261.83333,147729695.91667,150627297,152267912.66667,153600234,154629610.33333,155405655,155574178,..,..,..,..,..,..
Global Partnership for Education,FTI,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,11282402.89217,11964192.12463,12870895.83039,13111881.701,13540935.51249,13850191.54156,14279555.86424,14855612.39691,..,..,..,..,..,..
Global Partnership for Education,FTI,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,1566012.69898,1628362.94783,1711394.32586,1775162.69628,1798194.83149,1807953.80301,1829813.49979,1905271.70074,..,..,..,..,..,..
Global Partnership for Education,FTI,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,39896.23089,42021.22818,46839.13363,53191.74113,61469.79069,66176.77906,69322.6954,77654.92401,77436.74475,82812.15628,90579.56293,97864.32896,107791.21486,114694.63493,123921.33677,131876.17681,144771.16492,146212.53494,155336.15418,149971.38376,..,..,..,..,..,..
Greece,GRC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,13330,13070,13150,15700,19580,22760,24550,26350,28660,29330,27660,24930,23500,22540,22180,20320,18890,18340,19770,..,..,..,..,..,..,..
Greece,GRC,"Population, total",SP.POP.TOTL,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10731726,10696000,..,..,..,..,..,..
Greece,GRC,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,831589,824020,815108,802039,783243,757908,724767,689808,659321,635967,618369,605300,583519,566508,553446,544312,539367,538077,536831,..,..,..,..,..,..,..
Greece,GRC,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,588201,598990,..,618544,634024,659535,..,..,..,..,..,..,..
Greece,GRC,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,48072,54558,..,57492,72321,78118,..,..,..,..,..,..,..
Greece,GRC,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,2096,11180,13725,19321,18907,22314,22483,21698,..,..,22705,22628,23447,23011,23881,..,33452,28682,29221,..,..,..,..,..,..,..
Greenland,GRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20290,19390,18760,20440,25730,30920,30240,34800,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,56200,56350,56609,56765,56911,56935,56774,56555,56328,56323,56905,56890,56810,56483,56295,56114,56186,56171,56025,..,..,..,..,..,..,..
Greenland,GRL,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4610,4510,4650,5290,5350,6650,6430,6830,7260,6720,6940,7060,7030,7350,7520,7780,8350,8900,9650,..,..,..,..,..,..,..
Grenada,GRD,"Population, total",SP.POP.TOTL,102833,103249,103634,104005,104347,104661,104933,105190,105456,105789,106233,106796,107446,108170,108902,109599,110261,110874,111454,112000,..,..,..,..,..,..
Grenada,GRD,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,9051,9719,10328,10782,11075,11180,11088,10887,10628,10366,10172,10071,10038,9962,9836,9659,9429,9164,8856,..,..,..,..,..,..,..
Grenada,GRD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6936,7231,7197,7365,..,..,..,..,..,..,..
Grenada,GRD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78,78,226,193,..,..,..,..,..,..,..
Grenada,GRD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,12,12,12,10,..,..,..,..,..,..,..
Guam,GUM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Population, total",SP.POP.TOTL,155329,156401,157176,157717,158101,158402,158648,158847,159036,159226,159444,159692,159996,160407,161016,161853,162951,164281,165768,167000,..,..,..,..,..,..
Guam,GUM,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1670,1600,1610,1690,1860,2010,2160,2370,2590,2620,2710,2860,3100,3320,3460,3620,3800,4060,4400,..,..,..,..,..,..,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,11650743,11924946,12208848,12500478,12796925,13096028,13397021,13700327,14006428,14316263,14630417,14948803,15270778,15595821,15923243,16252429,16583060,16914936,17247807,17581000,..,..,..,..,..,..
Guatemala,GTM,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1141077,1179531,1215744,1247595,1275496,1301337,1326027,1350493,1378909,..,..,..,..,1599895,1643270,1683281,..,..,..,..,..,..,..,..,..,..
